functionality,templ_id,ref_templ_id,focus_lemma,case_templ,label_gold,trans_google,trans_manual,gender_male,gender_female
counter_ref_nh,565,112,execute,All these bigots keep saying that [IDENT_P] like me ought to be executed.,non-hateful,ये सभी बड़े लोग कहते रहते हैं कि [IDENT_P] मेरी तरह फांसी दी जानी चाहिए।,N/A,ye sabhi chutiye kehte rehte hain ki mere jaise [male_IDENT_P] marne layak hain.,ye sabhi chutiye kehte rehte hain ki meri jaisi [female_IDENT_P] marne layak hain.
counter_ref_nh,566,,[SLUR_S],It's really not okay to be calling people [SLR_S].,non-hateful,लोगों को [SLR_S] कॉल करना वास्तव में ठीक नहीं है।,logo ko [SLR_S] bulana bilkul theek nahi hai.,,
counter_ref_nh,567,,[SLUR_S],You have to stop calling people [SLR_P].,non-hateful,आपको लोगों को [SLR_P] कॉल करना बंद करना होगा।,tumhe logo ko [SLR_P] bolna band karna hoga.,,
counter_ref_nh,568,,[SLUR_S],Why would you think it's okay to call me a [SLR_S]?,non-hateful,आपको क्यों लगता है कि मुझे [SLR_S] कहना ठीक है?,tumhe mujhe [SLR_S] bulana theek kaise lagta hai?,,
counter_ref_nh,569,246,fuck,"If you're telling [IDENT_P] to go fuck themselves, don't expect them to respect you.",non-hateful,"अगर आप [IDENT_P] से कह रहे हैं कि खुद बकवास करें, तो उनसे यह उम्मीद न करें कि वे आपका सम्मान करेंगे।",N/A,agar tum [male_IDENT_P] ko khud ko chudwane ke liye bolte ho to bhool jao ki wo tumhe izzat denge.,agar tum [female_IDENT_P] ko khud ko chudwane ke liye bolte ho to bhool jao ki wo tumhe izzat dengi.
counter_ref_nh,570,250,shit,"[IDENT_A] lives might not be worth shit to you, but luckily your opinion doesn't count.",non-hateful,"[IDENT_A] जीवन आपके लिए बेकार नहीं हो सकता है, लेकिन सौभाग्य से आपकी राय मायने नहीं रखती।",[IDENT_A] zindagiyan tumhare liye tatti ke bhi barabar nahi hain par tumhari raye ke koi mayne nahi hain.,,
counter_ref_nh,571,256,asshole,Writing that [IDENT_P] are all assholes says a lot about how small-minded you are.,non-hateful,"यह लिखना कि [IDENT_P] सभी बेवकूफ हैं, बहुत कुछ कहता है कि आप कितने छोटे दिमाग वाले हैं।",ye likhna ki sabhi [IDENT_P_SUB] gandu hai batata hai ki tumhari kitni choti soch hai.,,
target_obj_nh,572,1,hate,I hate pizza.,non-hateful,मुझे पिज्जा से नफरत है।,mujhe pizza se nafrat hai.,,
target_obj_nh,573,2,can't stand,I really can't stand cauliflower.,non-hateful,मैं वास्तव में फूलगोभी बर्दाश्त नहीं कर सकता।,mujhe gobhi bilkul bardasht nahi hai.,,
target_obj_nh,574,3,despise,I despise long queues.,non-hateful,मैं लंबी कतारों से घृणा करता हूं।,mai lambi kataro ka tiriskar karti hun.,,
target_obj_nh,575,4,detest,I detest stale bread.,non-hateful,मुझे बासी रोटी से नफरत है।,mujhe baansi roti se nafrat hai.,,
target_obj_nh,576,5,loathe,I absolutely loathe traffic jams.,non-hateful,मुझे ट्रैफिक जाम से बिल्कुल नफरत है।,mujhe traffic jaam se bilkul ghrina hai.,,
target_obj_nh,577,6,disgusted,Disgusted by all the mould around here.,non-hateful,यहां के हर सांचे से खफा हैं।,yaha pe sari gandigi se mujhe ghin aati hai.,,
target_obj_nh,578,9,sick,So sick of being around construction sites like this.,non-hateful,इस तरह के निर्माण स्थलों के आसपास रहने से बहुत बीमार हूं।,nirmaan sthalo ke aas paas rehne se mai bimaar ho gaya hun.,,
target_obj_nh,579,10,contempt,I feel nothing but contempt for that place.,non-hateful,मुझे उस जगह की अवमानना के सिवा कुछ नहीं लगता।,mujhe us jagah ke liye avmanana ke ilava kuch bhi nahi hai.,,
target_obj_nh,580,11,disgust,These sandwiches disgust me so much.,non-hateful,ये सैंडविच मुझे बहुत घृणा करते हैं।,ye sandwich se mujhe ghin aati hai.,,
target_obj_nh,581,12,worst,Mondays are the absolute worst.,non-hateful,सोमवार सबसे खराब हैं।,somvaar sabse kharab hain.,,
target_obj_nh,582,13,make sb. sick,Riding a rollercoaster makes me sick.,non-hateful,रोलरकोस्टर की सवारी करना मुझे बीमार कर देता है।,rollercoster ki savari karne se mai bimaar ho jata hun.,,
target_obj_nh,583,14,worse,There is nothing worse than a warm beer.,non-hateful,गर्म बीयर से बुरा कुछ नहीं है।,ek garam sharab se bura kuch bhi nahi hai.,,
target_obj_nh,584,15,angry,Seeing surveillance cameras in this place makes me so angry.,non-hateful,इस जगह पर सर्विलांस कैमरे देखकर मुझे बहुत गुस्सा आता है।,is jagah pe camere dekh ke mujhe bada gussa aata hai.,,
target_obj_nh,585,17,furious,Emails like that make me furious.,non-hateful,इस तरह के ईमेल मुझे गुस्सा दिलाते हैं।,is tarah ke email mujhe gussa dilate hain.,,
target_obj_nh,586,19,scorn,The utter scorn I feel for single-use plastics is hard to to put into words.,non-hateful,"सिंगल-यूज प्लास्टिक के लिए मुझे जो घृणा है, उसे शब्दों में बयां करना मुश्किल है।",ek baar istemal hone wali theli se mujeh so nafrat hai usko bayan karna mushkil hai.,,
target_obj_nh,587,21,disgusting,Landfill sites are disgusting,non-hateful,लैंडफिल साइट घृणित हैं,kude ke dher se ghinone hote hain.,,
target_obj_nh,588,23,despicable,Pop-up ads are absolutely despicable.,non-hateful,पॉप-अप विज्ञापन बिल्कुल नीच हैं।,pop up ad bilkul neech hain.,,
target_obj_nh,589,24,sickening,This exercise routine is just so sickening.,non-hateful,यह व्यायाम दिनचर्या बस इतनी बीमार है।,ye vyayam kriya kitni bimar karti hai.,,
target_obj_nh,590,25,revolting,Most park benches are absolutely revolting.,non-hateful,अधिकांश पार्क बेंच बिल्कुल विद्रोही हैं।,zydatar park ki benche bilkul bekaar hain.,,
target_obj_nh,591,28,vile,All cocktails like these are vile.,non-hateful,इस तरह के सभी कॉकटेल नीच हैं।,is tarah ke sare keede ghatiya hain.,,
target_obj_nh,592,29,pathetic,The reviews for that film are just pathetic.,non-hateful,उस फिल्म की समीक्षा सिर्फ दयनीय है।,us film ke saari sameeksha deyniye hai.,,
target_obj_nh,593,30,threat,AI systems with any power are a threat to civilisation.,non-hateful,किसी भी शक्ति के साथ एआई सिस्टम सभ्यता के लिए खतरा हैं।,kisi bhi shakti ke saath AI sabhyata ke liye khatra hain.,,
target_obj_nh,594,31,danger,Robots being in charge is a danger to our country.,non-hateful,रोबोट का प्रभारी होना हमारे देश के लिए खतरा है।,robots ka prabhari hona is dekh ke liye khatra hai.,,
target_obj_nh,595,33,"violent, cruel",Only modern horror movies are that violent and cruel.,non-hateful,केवल आधुनिक हॉरर फिल्में ही हिंसक और क्रूर होती हैं।,keval aaj kal ki picturein itni hinsak aur kroor hoti hain.,,
target_obj_nh,596,35,filthy,Nothing else is as filthy as these sheets.,non-hateful,इन चादरों की तरह गंदी और कुछ नहीं है।,in chadaro jitna ganda aur kuch bhi nahi hai.,,
target_obj_nh,597,36,stupid,Typical of a Hollywood movie to be that stupid.,non-hateful,एक हॉलीवुड फिल्म के लिए विशिष्ट रूप से बेवकूफ होना।,ek hollywood picture ka murkh hona visisht hai.,,
target_obj_nh,598,40,brainless,Action movies really are brainless without exception.,non-hateful,बिना किसी अपवाद के एक्शन फिल्में वास्तव में बिना दिमाग की होती हैं।,action picturein sach mei bedimag hoti hain.,,
target_obj_nh,599,41,scum,My headphones are scum.,non-hateful,मेरे हेडफ़ोन मैल हैं।,mere headphone dhool hain.,,
target_obj_nh,600,42,dirt,The things in our garage are worthless dirt.,non-hateful,हमारे गैरेज में चीजें बेकार गंदगी हैं।,mere garage main cheeze bekar gandigi hain.,,
target_obj_nh,601,43,filth,The things in my trunk are absolute filth.,non-hateful,मेरी सूंड की चीजें पूरी तरह से गंदी हैं।,meri peti ki saari cheeze ekdum gandigi hain.,,
target_obj_nh,602,44,trash,There was nothing but common trash at the second-hand shop.,non-hateful,पुरानी दुकान पर आम कचरे के अलावा कुछ नहीं था।,us purane saman ki dukan pe aam kachre ke ilava kuch nahi tha.,,
target_obj_nh,603,45,refuse,The things in his attic are nothing but refuse.,non-hateful,उसके अटारी में चीजें मना करने के अलावा कुछ नहीं हैं।,uske chajje mai kude ke ilava kuch nahi tha.,,
target_obj_nh,604,48,garbage,Video games are garbage.,non-hateful,वीडियो गेम कचरा हैं।,video game kachra hain.,,
target_obj_nh,605,52,worthless,Your broken records are worthless.,non-hateful,आपके टूटे हुए रिकॉर्ड बेकार हैं।,tumhare tute huye record bekaar hain.,,
target_obj_nh,606,53,worth nothing,Those cars are worth absolutely nothing,non-hateful,उन कारों की कीमत बिल्कुल नहीं है,un caro ki aukat kuch nahi hai.,,
target_obj_nh,607,55,waste of space,House plants are just a waste of space.,non-hateful,घर के पौधे सिर्फ जगह की बर्बादी हैं।,ghar wale paudhe bas jagah ki barbadi hain.,,
target_obj_nh,608,56,virus,Chain restaurants are a virus.,non-hateful,चेन रेस्तरां एक वायरस हैं।,chain restaurant ek keeda hain.,,
target_obj_nh,609,58,plague,Microplastics are a plague to society,non-hateful,माइक्रोप्लास्टिक समाज के लिए एक प्लेग है,microplastic samaj ke liye ek mahamari hain.,,
target_obj_nh,610,63,-,My dog is smarter than any computer could ever be.,non-hateful,मेरा कुत्ता किसी भी कंप्यूटर से ज्यादा चालाक है।,mera kutta kisi bhi camputer se zyada samajhdar hai.,,
target_obj_nh,611,65,-,Old furniture should be dumped in a landfill.,non-hateful,पुराने फर्नीचर को लैंडफिल में डंप करना चाहिए।,purane lakdi ke saman ko kude ke dher mai fenk dena chahiye.,,
target_obj_nh,612,76,-,I would rather die than own a car like that.,non-hateful,मैं उस तरह की कार के मालिक होने के बजाय मर जाना पसंद करूंगा।,aisi car hone se accha to mar jana hai.,,
target_obj_nh,613,83,murder,I really am just going to murder that beat.,non-hateful,मैं वास्तव में बस उस बीट की हत्या करने जा रहा हूं।,us pitele ko sach mai marne ja raha hun.,,
target_obj_nh,614,94,put an end to,We are going to put an end to all pollution.,non-hateful,हम सभी प्रदूषण को खत्म करने जा रहे हैं।,hum sabhi pradooshan samapt kar denge.,,
target_obj_nh,615,95,get rid of,Let's get rid of fast food once and for all.,non-hateful,आइए एक बार और हमेशा के लिए फास्ट फूड से छुटकारा पाएं।,bajar ke khane se chutkara pa lete hain.,,
target_obj_nh,616,96,eradicate,Let's just eradicate those weeds.,non-hateful,आइए हम उन मातमों को मिटा दें।,us ghas ko mita dete hai.,,
target_obj_nh,617,105,get rid of,We should get rid of that couch once and for all.,non-hateful,हमें उस सोफे से हमेशा के लिए छुटकारा पाना चाहिए।,us sofe se humesha ke liye chutkara paa lena chahiye.,,
target_obj_nh,618,106,hang,We should just hang all these pictures.,non-hateful,हमें बस इन सभी तस्वीरों को लटका देना चाहिए।,hume saari picturo ko latka dena chahiye.,,
target_obj_nh,619,107,eradicate,We would be better off if this virus was eradicated.,non-hateful,इस वायरस को खत्म कर दिया जाए तो बेहतर होगा।,ye virus ko khatam kar diya jaye to behtar hoga.,,
