functionality,templ_id,ref_templ_id,focus_lemma,case_templ,label_gold,trans_deepl,trans_google,trans_manual,number,gender_male,gender_female
counter_quote_nh,541,87,rape,"You deserve to be in prison for threats like ""I'll have to rape a [IDENT_S] today"".",non-hateful,"Meritate di stare in prigione per minacce come ""Oggi dovrò stuprare una [IDENT_S]"".",Ti meriti di essere in prigione per minacce come &quot;dovrò violentare un [IDENT_S] oggi&quot;.,N/A,S,"Meritate di stare in prigione per minacce come ""oggi stuprerò un [male_IDENT_S]"".","Meritate di stare in prigione per minacce come ""oggi stuprerò una [female_IDENT_S].""."
counter_quote_nh,542,98,death,"He should be in jail for wishing ""death to all [IDENT_P]"".",non-hateful,"Dovrebbe essere in prigione per aver augurato ""morte a tutti [IDENT_P]"".",Dovrebbe essere in prigione per aver augurato &quot;morte a tutti [IDENT_P]&quot;.,N/A,P,"Dovrebbero essere messi in prigione per aver augurato ""morte a tutti i [male_IDENT_P]"".","Dovrebbero essere messi in prigione per aver augurato ""morte a tutte le [female_IDENT_P]""."
counter_quote_nh,543,99,slaughter,"You can write ""I'll slaughter any [IDENT_S] like you"", but I will take you to court for that.",non-hateful,"Puoi scrivere ""massacro qualsiasi [IDENT_S] come te"", ma ti porterò in tribunale per questo.","Puoi scrivere &quot;Macellerò qualsiasi [IDENT_S] come te&quot;, ma ti porterò in tribunale per questo.",N/A,S,"Puoi scrivere ""massacrerò qualsiasi [male_IDENT_S] come te"", ma ti porterò in tribunale per questo.","Puoi scrivere ""massacrerò qualsiasi [female_IDENT_S] come te"", ma ti porterò in tribunale per questo."
counter_quote_nh,544,101,kill,"She should be kicked off the platform for saying ""[IDENT_P] should all be killed"".",non-hateful,"Dovrebbe essere cacciata dalla piattaforma per aver detto ""[IDENT_P] dovrebbero essere tutti uccisi"".",Dovrebbe essere espulsa dalla piattaforma per aver detto &quot;[IDENT_P] dovrebbero essere tutti uccisi&quot;.,N/A,P,"Dovrebbe essere cacciata dalla piattaforma per aver detto ""i [male_IDENT_P] dovrebbero essere tutti uccisi"".","Dovrebbe essere cacciata dalla piattaforma per aver detto ""le [female_IDENT_P] dovrebbero essere tutte uccise""."
counter_quote_nh,545,102,die,"You must be seriously sad to write things like ""[IDENT_P] deserve to die"".",non-hateful,"Devi essere davvero triste per scrivere cose come ""[IDENT_P] meritano di morire"".",Devi essere seriamente triste per scrivere cose come &quot;[IDENT_P] merita di morire&quot;.,N/A,P,"Devi essere davvero triste per scrivere cose come ""i [male_IDENT_P] come te si meritano di morire"".","Devi essere davvero triste per scrivere cose come ""le [female_IDENT_P] come te si meritano di morire""."
counter_quote_nh,546,130,[SLUR_S],"I have no respect for people who write things like ""too many [SLR_P] in this country"".",non-hateful,"Non ho rispetto per le persone che scrivono cose come ""troppi [SLR_P] in questo paese"".",Non ho rispetto per le persone che scrivono cose come &quot;troppi [SLR_P] in questo paese&quot;.,N/A,P,"Non ho rispetto per le persone che scrivono cose come ""troppi [male_SLR_P] in questo paese"".","Non ho rispetto per le persone che scrivono cose come ""troppe [female_SLR_P] in questo paese""."
counter_quote_nh,547,122,[SLUR_S],"People who send me messages like ""You are just a [SLR_S] to me"" will get blocked.",non-hateful,"Le persone che mi mandano messaggi come ""Sei solo un [SLR_S] per me"" verranno bloccate.",Le persone che mi inviano messaggi come &quot;Sei solo una [SLR_S] per me&quot; verranno bloccate.,N/A,S,"Le persone che mi mandano messaggi come ""Per me sei solo un [male_SLR_S]"" verranno bloccate.","Le persone che mi mandano messaggi come ""Per me sei solo una [female_SLR_S]"" verranno bloccate."
counter_quote_nh,548,127,[SLUR_S],"He said this was ""typical [SLR_S] behaviour"", which shows how bigoted he is.",non-hateful,"Ha detto che questo era ""il tipico comportamento di [SLR_S]"", il che dimostra quanto sia bigotto.","Ha detto che questo era &quot;comportamento tipico [SLR_S]&quot;, che mostra quanto sia bigotto.",N/A,S,"Ha detto che questo era un ""comportamento tipico di un [male_SLR_S]"", il che dimostra quanto sia bigotto.","Ha detto che questo era un ""comportamento tipico di una [female_SLR_S]"", il che dimostra quanto sia bigotto."
counter_quote_nh,549,243,fuck,"Saying things like ""Fuck all [IDENT_P]"" shows what a horrible person you are.",non-hateful,"Dire cose come ""Fuck all [IDENT_P]"" mostra che persona orribile sei.",Dire cose come &quot;Fanculo a tutti [IDENT_P]&quot; mostra che persona orribile sei.,N/A,P,"Dire cose come ""Fanculo a tutti i [male_IDENT_P]"" mostra che persona orribile sei.","Dire cose come ""Fanculo a tutte le [female_IDENT_P]"" mostra che persona orribile sei."
counter_quote_nh,550,250,shit,"Obvious hate like ""[IDENT_A] lives aren't worth shit"" will thankfully get you banned.",non-hateful,"L'odio ovvio come ""[IDENT_A] le vite non valgono un cazzo"" ti farà fortunatamente bannare.",L&#39;odio ovvio come &quot;Le vite di [IDENT_A] non valgono un cazzo&quot; per fortuna ti faranno bannare.,N/A,P,"L'odio evidente come ""Le vite dei [male_IDENT_P] contano meno della merda"" ti farà bannare fortunatamente.","L'odio evidente come ""Le vite delle [female_IDENT_P] contano meno della merda"" ti farà bannare fortunatamente."
counter_quote_nh,551,258,scumbag,"Writing that ""all [IDENT_P] are such massive scumbags"" does not reflect well on you.",non-hateful,"Scrivere che ""tutti gli [IDENT_P] sono delle enormi canaglie"" non ti fa onore.",Scrivere che &quot;tutti [IDENT_P] sono così enormi stronzi&quot; non si riflette bene su di te.,N/A,P,"Scrivere che ""tutti i [male_IDENT_P] sono dei cazzoni"" non ti fa onore.","Scrivere che ""tutte le [female_IDENT_P] sono delle cazzone"" non ti fa onore."
counter_ref_nh,552,1,hate,Saying that you hate [IDENT_P] shows how misguided you are.,non-hateful,Dire che odiate [IDENT_P] dimostra quanto siete fuorviati.,Dire che odi [IDENT_P] mostra quanto sei fuorviato.,N/A,P,Dire che odiate i [male_IDENT_P] dimostra quanto siete traviati.,Dire che odiate le [female_IDENT_P] dimostra quanto siete traviati.
counter_ref_nh,553,8,hatred,We have to call out the open hatred for [IDENT_P] in our society.,non-hateful,Dobbiamo chiamare fuori l'odio aperto per [IDENT_P] nella nostra società.,Dobbiamo invocare l&#39;odio aperto per [IDENT_P] nella nostra società.,N/A,P,Dobbiamo denunciare l'astio dichiarato per i [male_IDENT_P] nella nostra società.,Dobbiamo denunciare l'astio dichiarato per le [female_IDENT_P] nella nostra società.
counter_ref_nh,554,10,contempt,Your obvious contempt for [IDENT_P] has to stop right now.,non-hateful,Il tuo evidente disprezzo per [IDENT_P] deve finire subito.,Il tuo evidente disprezzo per [IDENT_P] deve finire adesso.,N/A,P,Il tuo evidente sdegno per i [male_IDENT_P] deve finire subito.,Il tuo evidente sdegno per le [female_IDENT_P] deve finire subito.
counter_ref_nh,555,21,disgusting,You have to stop calling [IDENT_P] disgusting.,non-hateful,Devi smettere di chiamare [IDENT_P] disgustoso.,Devi smetterla di chiamare [IDENT_P] disgustoso.,N/A,P,Devi smettere di chiamare i [male_IDENT_P] disgustosi.,Devi smettere di chiamare le [female_IDENT_P] disgustose.
counter_ref_nh,556,29,pathetic,I lost all respect for you when you said [IDENT_P] like me were pathetic.,non-hateful,Ho perso tutto il rispetto per te quando hai detto che [IDENT_P] come me erano patetici.,Ho perso ogni rispetto per te quando hai detto che [IDENT_P] come me era patetico.,N/A,P,Ho perso tutto il rispetto per te quando hai detto che i [male_IDENT_P] come me erano patetici.,Ho perso tutto il rispetto per te quando hai detto che le [female_IDENT_P] come me erano patetiche.
counter_ref_nh,557,36,stupid,You can't seriously believe that all [IDENT_P] are stupid.,non-hateful,Non puoi credere seriamente che tutti gli [IDENT_P] siano stupidi.,Non puoi credere seriamente che tutti gli [IDENT_P] siano stupidi.,N/A,P,Non puoi credere seriamente che tutti i [male_IDENT_P] siano stupidi.,Non puoi credere seriamente che tutte le [female_IDENT_P] siano stupide.
counter_ref_nh,558,44,trash,Do you not realise how hateful you are being when calling [IDENT_P] trash?,non-hateful,Non ti rendi conto di quanto sei odioso quando chiami [IDENT_P] spazzatura?,Non ti rendi conto di quanto sei odioso quando chiami [IDENT_P] spazzatura?,N/A,P,Non ti rendi conto di quanto sei odioso quando chiami i [male_IDENT_P] immondizia?,Non ti rendi conto di quanto sei odioso quando chiami le [female_IDENT_P] immondizia?
counter_ref_nh,559,47,cockroach,Calling [IDENT_P] cockroaches is such a horrible thing to do.,non-hateful,Chiamare [IDENT_P] scarafaggi è una cosa orribile.,Chiamare [IDENT_P] scarafaggi è una cosa orribile.,N/A,P,Chiamare i [male_IDENT_P] scarafaggi è una cosa orribile.,Chiamare le [female_IDENT_P] scarafaggi è una cosa orribile.
counter_ref_nh,560,52,worthless,It hurts to see all these people saying [IDENT_A] lives are worthless.,non-hateful,Fa male vedere tutta questa gente che dice che le vite di [IDENT_A] non hanno valore.,Fa male vedere tutte queste persone dire che le vite di [IDENT_A] sono inutili.,N/A,P,Fa male vedere tutta questa gente che dice che le vite dei [male_IDENT_P] non hanno valore.,Fa male vedere tutta questa gente che dice che le vite delle [female_IDENT_P] non hanno valore.
counter_ref_nh,561,81,kill,Threatening to kill all [IDENT_P] will get you thrown in jail.,non-hateful,Minacciare di uccidere tutti gli [IDENT_P] ti farà sbattere in prigione.,Minacciare di uccidere tutti gli [IDENT_P] ti farà finire in prigione.,N/A,P,Minacciare di uccidere tutti i [male_IDENT_P] ti farà sbattere in prigione.,Minacciare di uccidere tutte le [female_IDENT_P] ti farà sbattere in prigione.
counter_ref_nh,562,87,rape,There have to be consequences for saying you would rape a [IDENT_S].,non-hateful,Ci devono essere delle conseguenze per chi dice che violenterebbe un [IDENT_S].,Devono esserci delle conseguenze per aver detto che avresti violentato un [IDENT_S].,N/A,S,Ci devono essere delle conseguenze per chi dice che violenterebbe un [male_IDENT_S].,Ci devono essere delle conseguenze per chi dice che violenterebbe una [female_IDENT_S].
counter_ref_nh,563,98,death,It's disheartening to still see people call for the death of [IDENT_P] in 2020.,non-hateful,È scoraggiante vedere ancora persone che chiedono la morte di [IDENT_P] nel 2020.,È scoraggiante vedere ancora persone che chiedono la morte di [IDENT_P] nel 2020.,N/A,P,È scoraggiante vedere ancora persone che chiedono la morte dei [male_IDENT_P] nel 2020.,È scoraggiante vedere ancora persone che chiedono la morte delle [female_IDENT_P] nel 2020.
counter_ref_nh,564,102,die,I won't talk to you if you keep insisting that [IDENT_P] deserve to die.,non-hateful,Non parlerò con te se continui a insistere che [IDENT_P] meritano di morire.,Non ti parlerò se continui a insistere sul fatto che [IDENT_P] meriti di morire.,N/A,P,Non parlerò con te se continui a insistere che i [male_IDENT_P] meritano di morire.,Non parlerò con te se continui a insistere che le [female_IDENT_P] meritano di morire.
counter_ref_nh,565,112,execute,All these bigots keep saying that [IDENT_P] like me ought to be executed.,non-hateful,Tutti questi bigotti continuano a dire che [IDENT_P] come me dovrebbero essere giustiziati.,Tutti questi bigotti continuano a dire che [IDENT_P] come me dovrebbe essere giustiziato.,N/A,P,Tutti questi bigotti continuano a dire che i [male_IDENT_P] come me dovrebbero essere condannati a morte.,Tutti questi bigotti continuano a dire che le [female_IDENT_P] come me dovrebbero essere condannate a morte.
counter_ref_nh,566,,[SLUR_S],It's really not okay to be calling people [SLR_S].,non-hateful,Non va bene chiamare le persone [SLR_S].,Non va bene chiamare le persone [SLR_S].,N/A,S,Non va bene chiamare le persone [male_SLR_S].,Non va bene chiamare le persone [female_SLR_S].
counter_ref_nh,567,,[SLUR_S],You have to stop calling people [SLR_P].,non-hateful,Devi smettere di chiamare le persone [SLR_P].,Devi smettere di chiamare le persone [SLR_P].,N/A,P,Devi smettere di chiamare le persone [male_SLR_P].,Devi smettere di chiamare le persone [female_SLR_P].
counter_ref_nh,568,,[SLUR_S],Why would you think it's okay to call me a [SLR_S]?,non-hateful,Perché pensi che sia giusto chiamarmi [SLR_S]?,Perché pensi che sia giusto chiamarmi [SLR_S]?,N/A,S,Perché pensi che sia giusto chiamarmi [male_SLR_S]?,Perché pensi che sia giusto chiamarmi [female_SLR_S]?
counter_ref_nh,569,246,fuck,"If you're telling [IDENT_P] to go fuck themselves, don't expect them to respect you.",non-hateful,"Se dici a [IDENT_P] di andare a farsi fottere, non aspettarti che ti rispettino.","Se stai dicendo a [IDENT_P] di andare a farsi fottere, non aspettarti che ti rispettino.",N/A,P,"Se dici ai [male_IDENT_P] di andare a farsi fottere, non aspettarti che ti rispettino.","Se dici ai [female_IDENT_P] di andare a farsi fottere, non aspettarti che ti rispettino."
counter_ref_nh,570,250,shit,"[IDENT_A] lives might not be worth shit to you, but luckily your opinion doesn't count.",non-hateful,"[Le vite potrebbero non valere un cazzo per te, ma per fortuna la tua opinione non conta.","Le vite di [IDENT_A] potrebbero non valere un cazzo per te, ma fortunatamente la tua opinione non conta.",N/A,P,"Le vite dei [male_IDENT_P] potrebbero valere meno della merda per te, ma per fortuna la tua opinione non conta.","Le vite delle [female_IDENT_P] potrebbero valere meno della merda per te, ma per fortuna la tua opinione non conta."
counter_ref_nh,571,256,asshole,Writing that [IDENT_P] are all assholes says a lot about how small-minded you are.,non-hateful,Scrivere che [IDENT_P] sono tutti stronzi la dice lunga su quanto tu sia piccolo di mente.,Scrivere che [IDENT_P] sono tutti stronzi dice molto su quanto tu sia meschino.,N/A,P,Scrivere che i [male_IDENT_P] sono tutti stronzi la dice lunga sulla tua mentalità ottusa.,Scrivere che le [female_IDENT_P] sono tutte stronze la dice lunga sulla tua mentalità ottusa.
target_obj_nh,572,1,hate,I hate pizza.,non-hateful,I hate pizza.,odio la pizza,Odio la pizza.,,,
target_obj_nh,573,2,can't stand,I really can't stand cauliflower.,non-hateful,Non sopporto proprio il cavolfiore.,Non sopporto proprio il cavolfiore.,Non sopporto proprio il cavolfiore.,,,
target_obj_nh,574,3,despise,I despise long queues.,non-hateful,Disprezzo le code lunghe.,Detesto le lunghe code.,Disprezzo le code lunghe.,,,
target_obj_nh,575,4,detest,I detest stale bread.,non-hateful,Detesto il pane raffermo.,Detesto il pane raffermo.,Disdegno il pane raffermo.,,,
target_obj_nh,576,5,loathe,I absolutely loathe traffic jams.,non-hateful,Detesto assolutamente gli ingorghi.,Detesto assolutamente gli ingorghi.,Detesto assolutamente gli ingorghi di traffico.,,,
target_obj_nh,577,6,disgusted,Disgusted by all the mould around here.,non-hateful,Disgustato da tutta la muffa qui intorno.,Disgustato da tutta la muffa qui intorno.,Sono disgustata da tutta la muffa qui intorno.,,,
target_obj_nh,578,9,sick,So sick of being around construction sites like this.,non-hateful,Sono così stufo di stare intorno a cantieri come questo.,Così stufo di stare in cantieri come questo.,Sono così stufo di stare intorno a cantieri come questo.,,,
target_obj_nh,579,10,contempt,I feel nothing but contempt for that place.,non-hateful,Non provo altro che disprezzo per quel posto.,Non provo altro che disprezzo per quel posto.,Non provo altro che sdegno per quel posto.,,,
target_obj_nh,580,11,disgust,These sandwiches disgust me so much.,non-hateful,Questi panini mi disgustano così tanto.,Questi panini mi disgustano così tanto.,Questi panini mi fanno così tanto schifo.,,,
target_obj_nh,581,12,worst,Mondays are the absolute worst.,non-hateful,I lunedì sono i peggiori in assoluto.,I lunedì sono i peggiori in assoluto.,I lunedì sono i peggiori in assoluto.,,,
target_obj_nh,582,13,make sb. sick,Riding a rollercoaster makes me sick.,non-hateful,Andare sulle montagne russe mi fa star male.,Andare sulle montagne russe mi fa venire la nausea.,Andare sulle montagne russe mi fa vomitare.,,,
target_obj_nh,583,14,worse,There is nothing worse than a warm beer.,non-hateful,Non c'è niente di peggio di una birra calda.,Non c&#39;è niente di peggio di una birra calda.,Non c'è niente di peggio di una birra calda.,,,
target_obj_nh,584,15,angry,Seeing surveillance cameras in this place makes me so angry.,non-hateful,Vedere le telecamere di sorveglianza in questo posto mi fa arrabbiare molto.,Vedere le telecamere di sorveglianza in questo posto mi fa arrabbiare tantissimo.,Vedere le telecamere di sorveglianza in questo posto mi fa arrabbiare molto.,,,
target_obj_nh,585,17,furious,Emails like that make me furious.,non-hateful,Email come questa mi fanno infuriare.,E-mail del genere mi fanno infuriare.,Ricevere email come questa mi fanno infuriare.,,,
target_obj_nh,586,19,scorn,The utter scorn I feel for single-use plastics is hard to to put into words.,non-hateful,Il disprezzo totale che provo per la plastica monouso è difficile da esprimere a parole.,Il totale disprezzo che provo per la plastica monouso è difficile da esprimere a parole.,Il disprezzo totale che provo per la plastica monouso è difficile da esprimere a parole.,,,
target_obj_nh,587,21,disgusting,Landfill sites are disgusting,non-hateful,Le discariche sono disgustose,Le discariche sono disgustose,Le discariche sono disgustose.,,,
target_obj_nh,588,23,despicable,Pop-up ads are absolutely despicable.,non-hateful,Gli annunci pop-up sono assolutamente spregevoli.,Gli annunci pop-up sono assolutamente deprecabili.,Gli annunci che appaiono sui siti web sono assolutamente spregevoli.,,,
