mhc_case_id,functionality,test_case,label_gold,target_ident,ref_case_id,ref_templ_id,templ_id,case_templ,gender_male,gender_female,label_annotated,label_annotated_maj,disagreement_in_case,disagreement_in_template
arabic-2204,ident_pos_nh,المعاقيين الي زيك رائعين.,non-hateful,disabled people,181.0,26.0,508,ال[IDENT_P] الي زيك رائعين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
arabic-2205,ident_pos_nh,اللاجئين الي زيك رائعين.,non-hateful,immigrants,182.0,26.0,508,ال[IDENT_P] الي زيك رائعين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
arabic-2206,ident_pos_nh,كل النساء اللي زيهم مدهشين.,non-hateful,women,190.0,28.0,509,كل ال[IDENT_P] اللي زيهم مدهشين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2207,ident_pos_nh,كل المتحولين جنسيا اللي زيهم مدهشين.,non-hateful,trans people,191.0,28.0,509,كل ال[IDENT_P] اللي زيهم مدهشين.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2208,ident_pos_nh,كل المثلين اللي زيهم مدهشين.,non-hateful,gay people,192.0,28.0,509,كل ال[IDENT_P] اللي زيهم مدهشين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2209,ident_pos_nh,كل السود اللي زيهم مدهشين.,non-hateful,black people,193.0,28.0,509,كل ال[IDENT_P] اللي زيهم مدهشين.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2210,ident_pos_nh,كل اليهود اللي زيهم مدهشين.,non-hateful,Jews,194.0,28.0,509,كل ال[IDENT_P] اللي زيهم مدهشين.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2211,ident_pos_nh,كل المعاقيين اللي زيهم مدهشين.,non-hateful,disabled people,195.0,28.0,509,كل ال[IDENT_P] اللي زيهم مدهشين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2212,ident_pos_nh,كل اللاجئين اللي زيهم مدهشين.,non-hateful,immigrants,196.0,28.0,509,كل ال[IDENT_P] اللي زيهم مدهشين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2213,ident_pos_nh,وجود النساء في الحكومة هي حسنة لمجتمعنا.,non-hateful,women,211.0,31.0,510,وجود ال[IDENT_P] في الحكومة هي حسنة لمجتمعنا.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2214,ident_pos_nh,وجود المتحولين جنسيا في الحكومة هي حسنة لمجتمعنا.,non-hateful,trans people,212.0,31.0,510,وجود ال[IDENT_P] في الحكومة هي حسنة لمجتمعنا.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2215,ident_pos_nh,وجود المثلين في الحكومة هي حسنة لمجتمعنا.,non-hateful,gay people,213.0,31.0,510,وجود ال[IDENT_P] في الحكومة هي حسنة لمجتمعنا.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2216,ident_pos_nh,وجود السود في الحكومة هي حسنة لمجتمعنا.,non-hateful,black people,214.0,31.0,510,وجود ال[IDENT_P] في الحكومة هي حسنة لمجتمعنا.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2217,ident_pos_nh,وجود اليهود في الحكومة هي حسنة لمجتمعنا.,non-hateful,Jews,215.0,31.0,510,وجود ال[IDENT_P] في الحكومة هي حسنة لمجتمعنا.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2218,ident_pos_nh,وجود المعاقيين في الحكومة هي حسنة لمجتمعنا.,non-hateful,disabled people,216.0,31.0,510,وجود ال[IDENT_P] في الحكومة هي حسنة لمجتمعنا.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2219,ident_pos_nh,وجود اللاجئين في الحكومة هي حسنة لمجتمعنا.,non-hateful,immigrants,217.0,31.0,510,وجود ال[IDENT_P] في الحكومة هي حسنة لمجتمعنا.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2220,ident_pos_nh,النساء هم الي بس باللطافة والعطف ده.,non-hateful,women,225.0,33.0,511,ال[IDENT_P] هم الي بس باللطافة والعطف ده.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
arabic-2221,ident_pos_nh,المتحولين جنسيا هم الي بس باللطافة والعطف ده.,non-hateful,trans people,226.0,33.0,511,ال[IDENT_P] هم الي بس باللطافة والعطف ده.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,True
arabic-2222,ident_pos_nh,المثلين هم الي بس باللطافة والعطف ده.,non-hateful,gay people,227.0,33.0,511,ال[IDENT_P] هم الي بس باللطافة والعطف ده.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,True
arabic-2223,ident_pos_nh,السود هم الي بس باللطافة والعطف ده.,non-hateful,black people,228.0,33.0,511,ال[IDENT_P] هم الي بس باللطافة والعطف ده.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
arabic-2224,ident_pos_nh,اليهود هم الي بس باللطافة والعطف ده.,non-hateful,Jews,229.0,33.0,511,ال[IDENT_P] هم الي بس باللطافة والعطف ده.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
arabic-2225,ident_pos_nh,المعاقيين هم الي بس باللطافة والعطف ده.,non-hateful,disabled people,230.0,33.0,511,ال[IDENT_P] هم الي بس باللطافة والعطف ده.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
arabic-2226,ident_pos_nh,اللاجئين هم الي بس باللطافة والعطف ده.,non-hateful,immigrants,231.0,33.0,511,ال[IDENT_P] هم الي بس باللطافة والعطف ده.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
arabic-2227,ident_pos_nh,النساء عظيمين.,non-hateful,women,281.0,41.0,512,ال[IDENT_P] عظيمين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2228,ident_pos_nh,المتحولين جنسيا عظيمين.,non-hateful,trans people,282.0,41.0,512,ال[IDENT_P] عظيمين.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2229,ident_pos_nh,المثلين عظيمين.,non-hateful,gay people,283.0,41.0,512,ال[IDENT_P] عظيمين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2230,ident_pos_nh,السود عظيمين.,non-hateful,black people,284.0,41.0,512,ال[IDENT_P] عظيمين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2231,ident_pos_nh,اليهود عظيمين.,non-hateful,Jews,285.0,41.0,512,ال[IDENT_P] عظيمين.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2232,ident_pos_nh,المعاقيين عظيمين.,non-hateful,disabled people,286.0,41.0,512,ال[IDENT_P] عظيمين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2233,ident_pos_nh,اللاجئين عظيمين.,non-hateful,immigrants,287.0,41.0,512,ال[IDENT_P] عظيمين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2234,ident_pos_nh,النساء الي متلك ابطال مطلقين.,non-hateful,women,295.0,43.0,513,ال[IDENT_P] الي متلك ابطال مطلقين.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2235,ident_pos_nh,المتحولين جنسيا الي متلك ابطال مطلقين.,non-hateful,trans people,296.0,43.0,513,ال[IDENT_P] الي متلك ابطال مطلقين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2236,ident_pos_nh,المثلين الي متلك ابطال مطلقين.,non-hateful,gay people,297.0,43.0,513,ال[IDENT_P] الي متلك ابطال مطلقين.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2237,ident_pos_nh,السود الي متلك ابطال مطلقين.,non-hateful,black people,298.0,43.0,513,ال[IDENT_P] الي متلك ابطال مطلقين.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2238,ident_pos_nh,اليهود الي متلك ابطال مطلقين.,non-hateful,Jews,299.0,43.0,513,ال[IDENT_P] الي متلك ابطال مطلقين.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2239,ident_pos_nh,المعاقيين الي متلك ابطال مطلقين.,non-hateful,disabled people,300.0,43.0,513,ال[IDENT_P] الي متلك ابطال مطلقين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2240,ident_pos_nh,اللاجئين الي متلك ابطال مطلقين.,non-hateful,immigrants,301.0,43.0,513,ال[IDENT_P] الي متلك ابطال مطلقين.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2241,ident_pos_nh,النساء كائنات رائعة.,non-hateful,women,337.0,49.0,514,ال[IDENT_P] كائنات رائعة.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2242,ident_pos_nh,المتحولين جنسيا كائنات رائعة.,non-hateful,trans people,338.0,49.0,514,ال[IDENT_P] كائنات رائعة.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2243,ident_pos_nh,المثلين كائنات رائعة.,non-hateful,gay people,339.0,49.0,514,ال[IDENT_P] كائنات رائعة.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2244,ident_pos_nh,السود كائنات رائعة.,non-hateful,black people,340.0,49.0,514,ال[IDENT_P] كائنات رائعة.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2245,ident_pos_nh,اليهود كائنات رائعة.,non-hateful,Jews,341.0,49.0,514,ال[IDENT_P] كائنات رائعة.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2246,ident_pos_nh,المعاقيين كائنات رائعة.,non-hateful,disabled people,342.0,49.0,514,ال[IDENT_P] كائنات رائعة.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2247,ident_pos_nh,اللاجئين كائنات رائعة.,non-hateful,immigrants,343.0,49.0,514,ال[IDENT_P] كائنات رائعة.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2248,ident_pos_nh,حياة النساء مهمة قوي.,non-hateful,women,365.0,53.0,515,حياة ال[IDENT_P] مهمة قوي.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2249,ident_pos_nh,حياة المتحولين جنسيا مهمة قوي.,non-hateful,trans people,366.0,53.0,515,حياة ال[IDENT_P] مهمة قوي.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2250,ident_pos_nh,حياة المثلين مهمة قوي.,non-hateful,gay people,367.0,53.0,515,حياة ال[IDENT_P] مهمة قوي.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2251,ident_pos_nh,حياة السود مهمة قوي.,non-hateful,black people,368.0,53.0,515,حياة ال[IDENT_P] مهمة قوي.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2252,ident_pos_nh,حياة اليهود مهمة قوي.,non-hateful,Jews,369.0,53.0,515,حياة ال[IDENT_P] مهمة قوي.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2253,ident_pos_nh,حياة المعاقيين مهمة قوي.,non-hateful,disabled people,370.0,53.0,515,حياة ال[IDENT_P] مهمة قوي.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2254,ident_pos_nh,حياة اللاجئين مهمة قوي.,non-hateful,immigrants,371.0,53.0,515,حياة ال[IDENT_P] مهمة قوي.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2255,ident_pos_nh,النساء رائعين.,non-hateful,women,393.0,57.0,516,ال[IDENT_P] رائعين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2256,ident_pos_nh,المتحولين جنسيا رائعين.,non-hateful,trans people,394.0,57.0,516,ال[IDENT_P] رائعين.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2257,ident_pos_nh,المثلين رائعين.,non-hateful,gay people,395.0,57.0,516,ال[IDENT_P] رائعين.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2258,ident_pos_nh,السود رائعين.,non-hateful,black people,396.0,57.0,516,ال[IDENT_P] رائعين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2259,ident_pos_nh,اليهود رائعين.,non-hateful,Jews,397.0,57.0,516,ال[IDENT_P] رائعين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2260,ident_pos_nh,المعاقيين رائعين.,non-hateful,disabled people,398.0,57.0,516,ال[IDENT_P] رائعين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2261,ident_pos_nh,اللاجئين رائعين.,non-hateful,immigrants,399.0,57.0,516,ال[IDENT_P] رائعين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2262,ident_pos_nh,انت وكل النساء نعمة في مجتمعنا.,non-hateful,women,400.0,58.0,517,انت وكل ال[IDENT_P] نعمة في مجتمعنا.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2263,ident_pos_nh,انت وكل المتحولين جنسيا نعمة في مجتمعنا.,non-hateful,trans people,401.0,58.0,517,انت وكل ال[IDENT_P] نعمة في مجتمعنا.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2264,ident_pos_nh,انت وكل المثلين نعمة في مجتمعنا.,non-hateful,gay people,402.0,58.0,517,انت وكل ال[IDENT_P] نعمة في مجتمعنا.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2265,ident_pos_nh,انت وكل السود نعمة في مجتمعنا.,non-hateful,black people,403.0,58.0,517,انت وكل ال[IDENT_P] نعمة في مجتمعنا.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2266,ident_pos_nh,انت وكل اليهود نعمة في مجتمعنا.,non-hateful,Jews,404.0,58.0,517,انت وكل ال[IDENT_P] نعمة في مجتمعنا.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2267,ident_pos_nh,انت وكل المعاقيين نعمة في مجتمعنا.,non-hateful,disabled people,405.0,58.0,517,انت وكل ال[IDENT_P] نعمة في مجتمعنا.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2268,ident_pos_nh,انت وكل اللاجئين نعمة في مجتمعنا.,non-hateful,immigrants,406.0,58.0,517,انت وكل ال[IDENT_P] نعمة في مجتمعنا.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2269,ident_pos_nh,النساء ليهم مكان في حكومتنا.,non-hateful,women,421.0,61.0,518,ال[IDENT_P] ليهم مكان في حكومتنا.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2270,ident_pos_nh,المتحولين جنسيا ليهم مكان في حكومتنا.,non-hateful,trans people,422.0,61.0,518,ال[IDENT_P] ليهم مكان في حكومتنا.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2271,ident_pos_nh,المثلين ليهم مكان في حكومتنا.,non-hateful,gay people,423.0,61.0,518,ال[IDENT_P] ليهم مكان في حكومتنا.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
